date,vaccgroup_zh,ncumul_registered,ncumul_firstvacc,ncumul_secondvacc
2021-05-16,H,16168,8291,562
2021-05-16,I,28336,2487,590
2021-05-16,K,3920,2027,451
2021-05-16,L,11195,1325,373
2021-05-16,M,105362,48041,2008
2021-05-16,N,273197,14595,1289
2021-05-16,O,497,188,18
2021-05-16,P,43,0,0
2021-05-16,Q,16,1,0
2021-05-16,R,9746,199,11
2021-05-16,S,913,6,0
2021-05-16,T,445,5,1
2021-05-16,NA,47,47,23
2021-05-17,A,115165,110886,86962
2021-05-17,B,18842,16196,6102
2021-05-17,C,106617,92048,40693
2021-05-17,D,62206,50411,17177
2021-05-17,E,37680,27390,9810
2021-05-17,F,17159,16103,7367
2021-05-17,G,48298,39381,21707
2021-05-17,H,16330,8817,571
2021-05-17,I,28865,2698,596
2021-05-17,K,3985,2136,453
2021-05-17,L,11481,1457,379
2021-05-17,M,107525,52158,2082
2021-05-17,N,280571,16561,1339
2021-05-17,O,505,194,18
2021-05-17,P,45,0,0
2021-05-17,Q,17,1,0
2021-05-17,R,10172,225,11
2021-05-17,S,963,6,0
2021-05-17,T,453,6,1
2021-05-17,NA,47,47,23
2021-05-18,A,115505,111064,88953
2021-05-18,B,18947,16326,6598
2021-05-18,C,107125,92500,45574
2021-05-18,D,62670,50935,19248
2021-05-18,E,38016,27733,10921
2021-05-18,F,17434,16330,7422
2021-05-18,G,48472,39617,22009
2021-05-18,H,16450,9379,583
2021-05-18,I,29188,3049,601
2021-05-18,K,4028,2251,464
2021-05-18,L,11732,1570,379
2021-05-18,M,109053,56599,2138
2021-05-18,N,285378,19701,1381
2021-05-18,O,508,200,19
2021-05-18,P,45,0,0
2021-05-18,Q,17,1,0
2021-05-18,R,10423,255,11
2021-05-18,S,999,6,0
2021-05-18,T,463,6,1
2021-05-18,NA,47,47,23
2021-05-19,A,115893,111341,90450
2021-05-19,B,19104,16550,7098
2021-05-19,C,107622,93063,50127
2021-05-19,D,63078,51643,21326
2021-05-19,E,38341,28175,11995
2021-05-19,F,18033,16528,7478
2021-05-19,G,48791,39868,22433
2021-05-19,H,16570,9886,592
2021-05-19,I,29588,3385,610
2021-05-19,K,4077,2366,511
2021-05-19,L,11938,1669,393
2021-05-19,M,110514,60825,2245
2021-05-19,N,290435,22834,1456
2021-05-19,O,510,216,19
2021-05-19,P,47,0,0
2021-05-19,Q,17,1,0
2021-05-19,R,10671,294,11
2021-05-19,S,1021,6,1
2021-05-19,T,472,6,1
2021-05-19,NA,47,47,23
2021-05-20,A,116135,111599,92350
2021-05-20,B,19230,16732,7655
2021-05-20,C,107999,93639,55132
2021-05-20,D,63440,52282,23726
2021-05-20,E,38632,28560,13048
2021-05-20,F,18969,16847,7731
2021-05-20,G,49329,40123,22849
2021-05-20,H,16662,10262,601
2021-05-20,I,29903,3766,612
2021-05-20,K,4126,2443,526
2021-05-20,L,12139,1784,401
2021-05-20,M,111743,64436,2341
2021-05-20,N,294360,26193,1519
2021-05-20,O,514,227,21
2021-05-20,P,48,0,0
2021-05-20,Q,17,1,0
2021-05-20,R,10884,348,12
2021-05-20,S,1046,6,1
2021-05-20,T,476,9,1
2021-05-20,NA,47,47,23
2021-05-21,A,116380,111757,93831
2021-05-21,B,19325,16857,8217
2021-05-21,C,108377,94004,58967
2021-05-21,D,63692,52794,25805
2021-05-21,E,38823,28893,14136
2021-05-21,F,19208,17016,7882
2021-05-21,G,49457,40377,23254
2021-05-21,H,16718,10593,609
2021-05-21,I,30149,4224,624
2021-05-21,K,4167,2511,555
2021-05-21,L,12282,1945,410
2021-05-21,M,112646,67747,2435
2021-05-21,N,297290,30523,1652
2021-05-21,O,516,242,23
2021-05-21,P,48,0,0
2021-05-21,Q,17,1,0
2021-05-21,R,11006,417,16
2021-05-21,S,1063,7,4
2021-05-21,T,481,10,1
2021-05-21,NA,47,47,23
2021-05-22,A,116468,111835,94246
2021-05-22,B,19385,16914,8298
2021-05-22,C,108517,94157,59619
2021-05-22,D,63841,52969,26212
2021-05-22,E,38944,28995,14352
2021-05-22,F,19471,17065,8088
2021-05-22,G,49546,40450,23350
2021-05-22,H,16747,10706,617
2021-05-22,I,30278,4380,624
2021-05-22,K,4188,2543,557
2021-05-22,L,12366,2002,414
2021-05-22,M,113157,68807,2454
2021-05-22,N,299004,31864,1676
2021-05-22,O,516,246,23
2021-05-22,P,48,0,0
2021-05-22,Q,17,1,0
2021-05-22,R,11096,451,18
2021-05-22,S,1073,8,4
2021-05-22,T,482,10,1
2021-05-22,NA,47,47,23
2021-05-23,A,116514,111855,94246
2021-05-23,B,19422,16927,8299
2021-05-23,C,108609,94199,59624
2021-05-23,D,63940,53000,26214
2021-05-23,E,39037,29031,14355
2021-05-23,F,19607,17073,8173
2021-05-23,G,49603,40464,23362
2021-05-23,H,16781,10726,617
2021-05-23,I,30397,4407,624
2021-05-23,K,4199,2550,558
2021-05-23,L,12444,2010,414
2021-05-23,M,113622,69056,2463
2021-05-23,N,300653,32159,1689
2021-05-23,O,516,247,23
2021-05-23,P,49,0,0
2021-05-23,Q,18,1,0
2021-05-23,R,11194,457,18
2021-05-23,S,1084,8,4
2021-05-23,T,482,10,1
2021-05-23,NA,47,47,23
2021-05-24,A,116574,111900,94566
2021-05-24,B,19470,16972,8541
2021-05-24,C,108747,94304,61305
2021-05-24,D,64109,53135,27094
2021-05-24,E,39173,29153,14856
2021-05-24,F,19681,17118,8208
2021-05-24,G,49659,40514,23435
2021-05-24,H,16825,10795,618
2021-05-24,I,30567,5094,624
2021-05-24,K,4220,2572,558
2021-05-24,L,12524,2151,414
2021-05-24,M,114245,69743,2480
2021-05-24,N,302945,37342,1714
2021-05-24,O,518,249,23
2021-05-24,P,49,0,0
2021-05-24,Q,18,1,0
2021-05-24,R,11333,541,19
2021-05-24,S,1099,8,4
2021-05-24,T,484,10,1
2021-05-24,NA,47,47,23
2021-05-25,A,116843,111979,95978
2021-05-25,B,19563,17005,9240
2021-05-25,C,109144,94459,65598
2021-05-25,D,64408,53294,29667
2021-05-25,E,39394,29291,16159
2021-05-25,F,19923,17191,8568
2021-05-25,G,49826,40603,24022
2021-05-25,H,16904,10872,630
2021-05-25,I,30808,5788,634
2021-05-25,K,4249,2596,575
2021-05-25,L,12676,2351,421
2021-05-25,M,115254,70685,2593
2021-05-25,N,306104,43838,1816
2021-05-25,O,521,250,25
2021-05-25,P,49,0,0
2021-05-25,Q,18,1,0
2021-05-25,R,11480,634,21
2021-05-25,S,1119,8,4
2021-05-25,T,491,10,1
2021-05-25,NA,47,47,23
2021-05-26,A,117182,112067,97003
2021-05-26,B,19660,17056,9857
2021-05-26,C,109477,94638,69409
2021-05-26,D,64775,53546,32108
2021-05-26,E,39670,29521,17377
2021-05-26,F,20193,17242,8998
2021-05-26,G,49979,40709,24857
2021-05-26,H,16952,10952,661
2021-05-26,I,31075,6560,680
2021-05-26,K,4278,2618,658
2021-05-26,L,12838,2628,452
2021-05-26,M,116211,71553,2783
2021-05-26,N,309612,51061,2086
2021-05-26,O,524,257,33
2021-05-26,P,52,0,0
2021-05-26,Q,18,1,0
2021-05-26,R,11671,762,26
2021-05-26,S,1152,8,4
2021-05-26,T,495,10,1
2021-05-26,NA,47,47,23
2021-05-27,A,117411,112159,98115
2021-05-27,B,19731,17100,10564
2021-05-27,C,109788,94811,72553
2021-05-27,D,65073,53677,34407
2021-05-27,E,39901,29659,18507
2021-05-27,F,20381,17329,9331
2021-05-27,G,50098,40800,25638
2021-05-27,H,17031,11024,712
2021-05-27,I,31300,7370,708
2021-05-27,K,4316,2645,678
2021-05-27,L,12958,2889,484
2021-05-27,M,117105,72319,3036
2021-05-27,N,312688,58944,2250
2021-05-27,O,532,261,34
2021-05-27,P,52,0,0
2021-05-27,Q,18,1,0
2021-05-27,R,11811,936,29
2021-05-27,S,1172,8,4
2021-05-27,T,497,10,1
2021-05-27,NA,47,47,23
2021-05-28,A,117632,112226,99175
2021-05-28,B,19779,17142,11251
2021-05-28,C,110085,94962,75411
2021-05-28,D,65284,53822,36860
2021-05-28,E,40058,29808,19902
2021-05-28,F,20708,17403,9650
2021-05-28,G,50196,40881,26414
2021-05-28,H,17088,11089,770
2021-05-28,I,31474,8123,738
2021-05-28,K,4334,2664,699
2021-05-28,L,13074,3116,494
2021-05-28,M,117813,72977,3383
2021-05-28,N,315087,66376,2409
2021-05-28,O,538,262,40
2021-05-28,P,53,0,0
2021-05-28,Q,18,1,0
2021-05-28,R,11927,1104,30
2021-05-28,S,1206,9,4
2021-05-28,T,501,11,1
2021-05-28,NA,47,47,23
2021-05-29,A,117756,112257,99497
2021-05-29,B,19813,17162,11383
2021-05-29,C,110189,95029,76037
2021-05-29,D,65391,53885,37377
2021-05-29,E,40136,29865,20157
2021-05-29,F,20758,17431,9665
2021-05-29,G,50234,40908,26499
2021-05-29,H,17117,11120,784
2021-05-29,I,31584,8368,747
2021-05-29,K,4346,2671,705
2021-05-29,L,13123,3187,500
2021-05-29,M,118208,73338,3527
2021-05-29,N,316451,68936,2495
2021-05-29,O,538,265,41
2021-05-29,P,53,0,0
2021-05-29,Q,18,1,0
2021-05-29,R,11994,1174,30
2021-05-29,S,1221,9,4
2021-05-29,T,501,12,1
2021-05-29,NA,47,47,23
2021-05-30,A,117801,112262,99498
2021-05-30,B,19846,17164,11384
2021-05-30,C,110270,95045,76037
2021-05-30,D,65514,53903,37378
2021-05-30,E,40236,29876,20157
2021-05-30,F,20844,17437,9665
2021-05-30,G,50273,40914,26501
2021-05-30,H,17154,11123,784
2021-05-30,I,31720,8398,747
2021-05-30,K,4359,2673,705
2021-05-30,L,13196,3195,500
2021-05-30,M,118678,73403,3530
2021-05-30,N,318159,69313,2496
2021-05-30,O,545,265,41
2021-05-30,P,55,0,0
2021-05-30,Q,19,1,0
2021-05-30,R,12121,1174,30
2021-05-30,S,1256,9,4
2021-05-30,T,504,12,1
2021-05-30,NA,47,47,23
2021-05-31,A,118146,112306,100282
2021-05-31,B,19924,17206,11962
2021-05-31,C,110674,95161,77922
2021-05-31,D,65753,53992,38873
2021-05-31,E,40419,29998,20919
2021-05-31,F,21047,17494,10483
2021-05-31,G,50391,40988,27841
2021-05-31,H,17212,11168,999
2021-05-31,I,31930,9041,795
2021-05-31,K,4381,2680,735
2021-05-31,L,13399,3405,526
2021-05-31,M,119524,73941,4473
2021-05-31,N,320938,76135,2771
2021-05-31,O,550,268,59
2021-05-31,P,56,0,0
2021-05-31,Q,19,2,0
2021-05-31,R,12270,1298,33
2021-05-31,S,1288,9,4
2021-05-31,T,509,12,2
2021-05-31,NA,47,47,23
2021-06-01,A,118374,112372,101057
2021-06-01,B,19988,17255,12443
2021-06-01,C,111008,95307,80035
2021-06-01,D,65999,54105,40393
2021-06-01,E,40614,30128,21667
2021-06-01,F,21161,17581,11316
2021-06-01,G,50606,41046,29023
2021-06-01,H,17248,11221,1372
2021-06-01,I,32097,9792,848
2021-06-01,K,4459,2689,784
2021-06-01,L,13691,3665,550
2021-06-01,M,120262,74522,6282
2021-06-01,N,323282,84415,3193
2021-06-01,O,550,270,76
2021-06-01,P,56,0,0
2021-06-01,Q,20,2,0
2021-06-01,R,12392,1480,38
2021-06-01,S,1313,11,4
2021-06-01,T,514,13,3
2021-06-01,NA,47,47,23
2021-06-02,A,118604,112444,101609
2021-06-02,B,20058,17292,12820
2021-06-02,C,111318,95419,81467
2021-06-02,D,66199,54215,41636
2021-06-02,E,40765,30298,22382
2021-06-02,F,21285,17679,12046
2021-06-02,G,50686,41119,30209
2021-06-02,H,17298,11269,1928
2021-06-02,I,32242,10589,942
2021-06-02,K,4477,2703,865
2021-06-02,L,13785,3968,574
2021-06-02,M,120982,75037,8958
2021-06-02,N,325353,93737,3886
2021-06-02,O,554,275,99
2021-06-02,P,57,0,0
2021-06-02,Q,20,2,1
2021-06-02,R,12482,1768,48
2021-06-02,S,1330,11,5
2021-06-02,T,518,13,3
2021-06-02,NA,47,47,23
2021-06-03,A,119119,112548,102089
2021-06-03,B,20151,17340,13132
2021-06-03,C,111708,95593,82607
2021-06-03,D,66426,54369,42709
2021-06-03,E,40910,30434,22946
2021-06-03,F,21424,17805,12782
2021-06-03,G,50761,41208,31091
2021-06-03,H,17337,11322,2693
2021-06-03,I,32361,11517,1065
2021-06-03,K,4498,2719,996
2021-06-03,L,13883,4292,757
2021-06-03,M,121714,75761,12682
2021-06-03,N,327225,103440,4563
2021-06-03,O,556,278,118
2021-06-03,P,58,0,0
2021-06-03,Q,20,2,1
2021-06-03,R,12577,2066,52
2021-06-03,S,1339,11,5
2021-06-03,T,519,13,4
2021-06-03,NA,47,47,23
2021-06-04,A,119426,112660,102518
2021-06-04,B,20209,17399,13383
2021-06-04,C,112026,95823,83543
2021-06-04,D,66608,54548,43494
2021-06-04,E,41034,30626,23443
2021-06-04,F,21549,17930,13277
2021-06-04,G,50837,41299,31917
2021-06-04,H,17377,11388,3362
2021-06-04,I,32473,12367,1192
2021-06-04,K,4510,2749,1117
2021-06-04,L,13980,4644,842
2021-06-04,M,122367,76575,16506
2021-06-04,N,329058,113451,5274
2021-06-04,O,558,283,140
2021-06-04,P,65,0,0
2021-06-04,Q,21,2,1
2021-06-04,R,12666,2396,64
2021-06-04,S,1557,14,6
2021-06-04,T,522,13,4
2021-06-04,NA,47,47,23
2021-06-05,A,119502,112767,102630
2021-06-05,B,20226,17454,13463
2021-06-05,C,112122,96032,83771
2021-06-05,D,66698,54744,43762
2021-06-05,E,41094,30887,23577
2021-06-05,F,21602,18048,13440
2021-06-05,G,50872,41398,32068
2021-06-05,H,17401,11469,3560
2021-06-05,I,32530,13368,1252
2021-06-05,K,4520,2770,1162
2021-06-05,L,14014,5048,911
2021-06-05,M,122700,77538,17686
2021-06-05,N,330069,124524,5590
2021-06-05,O,561,287,143
2021-06-05,P,66,0,0
2021-06-05,Q,21,2,1
2021-06-05,R,12729,2979,70
2021-06-05,S,1674,14,6
2021-06-05,T,527,13,4
2021-06-05,NA,47,47,23
2021-06-06,A,119535,112772,102631
2021-06-06,B,20251,17457,13471
2021-06-06,C,112184,96049,83772
2021-06-06,D,66757,54761,43770
2021-06-06,E,41151,30907,23583
2021-06-06,F,21650,18057,13441
2021-06-06,G,50902,41406,32069
2021-06-06,H,17419,11476,3562
2021-06-06,I,32610,13400,1254
2021-06-06,K,4530,2773,1162
2021-06-06,L,14056,5063,911
2021-06-06,M,123034,77633,17728
2021-06-06,N,331093,124879,5613
2021-06-06,O,566,287,143
2021-06-06,P,69,0,0
2021-06-06,Q,22,2,1
2021-06-06,R,12822,2985,70
2021-06-06,S,1721,15,6
2021-06-06,T,528,14,4
2021-06-06,NA,47,47,23
2021-06-07,A,119834,112849,102909
2021-06-07,B,20367,17519,13653
2021-06-07,C,112529,96214,84373
2021-06-07,D,66943,54927,44331
2021-06-07,E,41276,31125,23935
2021-06-07,F,21848,18146,13926
2021-06-07,G,50976,41500,32375
2021-06-07,H,17452,11558,4310
2021-06-07,I,32734,14285,1399
2021-06-07,K,4546,2788,1277
2021-06-07,L,14138,5406,955
2021-06-07,M,123828,78475,22256
2021-06-07,N,333159,135156,6549
2021-06-07,O,572,298,152
2021-06-07,P,74,0,0
2021-06-07,Q,22,2,1
2021-06-07,R,12925,3300,81
2021-06-07,S,1804,16,6
2021-06-07,T,533,15,4
2021-06-07,NA,47,47,23
2021-06-08,A,120171,112914,103214
2021-06-08,B,20408,17578,13919
2021-06-08,C,112831,96365,85221
2021-06-08,D,67097,55076,44976
2021-06-08,E,41408,31342,24260
2021-06-08,F,22016,18231,14505
2021-06-08,G,51041,41587,32691
2021-06-08,H,17480,11614,5341
2021-06-08,I,32840,15044,1599
2021-06-08,K,4563,2810,1436
2021-06-08,L,14224,5817,1042
2021-06-08,M,124425,79212,28397
2021-06-08,N,335139,144143,7983
2021-06-08,O,573,301,156
2021-06-08,P,76,0,0
2021-06-08,Q,22,2,1
2021-06-08,R,13010,3598,94
2021-06-08,S,1842,16,6
2021-06-08,T,537,16,4
2021-06-08,NA,47,47,23
2021-06-09,A,120477,112989,103577
2021-06-09,B,20497,17648,14116
2021-06-09,C,113185,96516,85968
2021-06-09,D,67253,55249,45609
2021-06-09,E,41499,31561,24595
2021-06-09,F,22294,18314,15042
2021-06-09,G,51159,41680,33020
2021-06-09,H,17514,11671,6235
2021-06-09,I,32923,15783,1786
2021-06-09,K,4580,2846,1605
2021-06-09,L,14283,6179,1165
2021-06-09,M,125044,80039,34285
2021-06-09,N,336685,153012,9585
2021-06-09,O,576,312,160
2021-06-09,P,78,0,0
2021-06-09,Q,23,2,1
2021-06-09,R,13089,3941,113
2021-06-09,S,1879,18,6
2021-06-09,T,540,16,5
2021-06-09,NA,47,47,23
2021-06-10,A,120883,113120,103734
2021-06-10,B,20603,17723,14247
2021-06-10,C,113530,96750,86364
2021-06-10,D,67402,55484,46040
2021-06-10,E,41603,31816,24809
2021-06-10,F,22683,18441,15432
2021-06-10,G,51219,41811,33219
2021-06-10,H,17534,11763,6789
2021-06-10,I,33025,16578,1857
2021-06-10,K,4593,2872,1714
2021-06-10,L,14333,6547,1217
2021-06-10,M,125570,81102,38117
2021-06-10,N,338248,162972,10328
2021-06-10,O,579,319,166
2021-06-10,P,79,0,0
2021-06-10,Q,23,2,1
2021-06-10,R,13174,4381,138
2021-06-10,S,1909,19,6
2021-06-10,T,543,16,5
2021-06-10,NA,47,47,23
2021-06-11,A,121184,113225,104028
2021-06-11,B,20750,17795,14399
2021-06-11,C,113790,96955,86884
2021-06-11,D,67549,55707,46517
2021-06-11,E,41711,32075,25063
2021-06-11,F,22822,18553,15589
2021-06-11,G,51273,41950,33426
2021-06-11,H,17555,11841,7500
2021-06-11,I,33110,17344,2024
2021-06-11,K,4608,2908,1847
2021-06-11,L,14402,6889,1261
2021-06-11,M,126026,82078,42826
2021-06-11,N,339652,172267,11717
2021-06-11,O,581,327,174
2021-06-11,P,79,0,0
2021-06-11,Q,23,2,1
2021-06-11,R,13250,4839,157
2021-06-11,S,1930,25,6
2021-06-11,T,545,16,6
2021-06-11,NA,47,47,23
2021-06-12,A,121259,113325,104110
2021-06-12,B,20785,17924,14438
2021-06-12,C,113864,97177,87062
2021-06-12,D,67604,55966,46672
2021-06-12,E,41750,32366,25150
2021-06-12,F,22906,18696,15633
2021-06-12,G,51305,42076,33490
2021-06-12,H,17571,11935,7671
2021-06-12,I,33153,18175,2143
2021-06-12,K,4618,2954,1882
2021-06-12,L,14438,7270,1300
2021-06-12,M,126224,83165,44017
2021-06-12,N,340410,181945,12690
2021-06-12,O,582,342,175
2021-06-12,P,79,0,0
2021-06-12,Q,23,2,1
2021-06-12,R,13303,5502,172
2021-06-12,S,1943,25,6
2021-06-12,T,545,16,6
2021-06-12,NA,47,47,23
2021-06-13,A,121309,113328,104114
2021-06-13,B,20807,17928,14445
2021-06-13,C,113923,97188,87078
2021-06-13,D,67690,55970,46686
2021-06-13,E,41820,32371,25153
2021-06-13,F,22949,18699,15637
2021-06-13,G,51326,42084,33501
2021-06-13,H,17585,11937,7680
2021-06-13,I,33222,18185,2164
2021-06-13,K,4624,2956,1886
2021-06-13,L,14484,7274,1309
2021-06-13,M,126441,83213,44115
2021-06-13,N,341259,182098,12839
2021-06-13,O,584,342,175
2021-06-13,P,79,0,0
2021-06-13,Q,23,2,1
2021-06-13,R,13364,5503,173
2021-06-13,S,1962,25,6
2021-06-13,T,547,16,6
2021-06-13,NA,47,47,23
2021-06-14,A,121877,113414,104319
2021-06-14,B,21119,18034,14555
2021-06-14,C,114323,97406,87502
2021-06-14,D,67833,56185,47134
2021-06-14,E,41921,32658,25442
2021-06-14,F,23217,18836,15736
2021-06-14,G,51394,42207,33674
2021-06-14,H,17609,12020,8240
2021-06-14,I,33332,18857,2315
2021-06-14,K,4636,2986,1987
2021-06-14,L,14560,7595,1374
2021-06-14,M,126869,84318,48318
2021-06-14,N,342748,191377,14126
2021-06-14,O,590,356,183
2021-06-14,P,80,0,0
2021-06-14,Q,23,2,1
2021-06-14,R,13465,5956,186
2021-06-14,S,1984,25,6
2021-06-14,T,551,16,6
2021-06-14,NA,47,47,23
